country,location,longitude,latitude,start,end,epiUnit,species,death,cases,animale type,event_id,outbreak_id
United Kingdom,Kiełpiny,19.816075,53.3480719,2/5/2023,12/31/1969,Farm,Birds,714,9066,domestic,4030,114250
United States of America,Nowopole					,19.1449,52.92452,12/13/2022,1/10/2023,Farm,Birds,2500,13000,domestic,4247,110810
Ireland,Borki,21.84,53.589,12/14/2022,12/31/1969,Farm,Birds,1368,19885,domestic,4524,110823
Germany,Linowo					,19.033538,53.4414,1/4/2023,12/31/1969,Farm,Birds,1100,27984,domestic,4127,112623
Sweden,Międzychód,19.64,53.805,12/15/2022,12/31/1969,Farm,Birds,1035,24998,domestic,4048,110824
Germany,Międzychód,19.64,53.805,12/15/2022,12/31/1969,Farm,Birds,1035,24998,domestic,4129,110824
United Kingdom,Międzychód,19.64,53.805,12/15/2022,12/31/1969,Farm,Birds,1035,24998,domestic,3438,110824
Netherlands,Linowo					,19.033538,53.4414,1/4/2023,12/31/1969,Farm,Birds,1100,27984,domestic,3374,112623
Belgium,Nowe Miasto Lubawskie,19.629573,53.3830523,2/1/2023,12/31/1969,Farm,Birds,230,18823,domestic,4073,113461
Germany,Międzychód,19.64,53.805,12/15/2022,12/31/1969,Farm,Birds,1035,24998,domestic,4023,110824
Sweden,Buchowo,17.19,53.5812,12/22/2022,2/2/2023,Farm,Birds,1000,27000,domestic,4681,111068
Serbia,Buchowo,17.19,53.5812,12/22/2022,2/2/2023,Farm,Birds,1000,27000,domestic,4034,111068
Iceland,Buchowo,17.19,53.5812,12/22/2022,2/2/2023,Farm,Birds,1000,27000,domestic,4443,111068
Estonia,Buchowo,17.19,53.5812,12/22/2022,2/2/2023,Farm,Birds,1000,27000,domestic,3756,111068
Portugal,Buchowo,17.19,53.5812,12/22/2022,2/2/2023,Farm,Birds,1000,27000,domestic,4216,111068
France,Buchowo,17.19,53.5812,12/22/2022,2/2/2023,Farm,Birds,1000,27000,domestic,4184,111068
Germany,Międzychód,19.64,53.805,12/15/2022,12/31/1969,Farm,Birds,1035,24998,domestic,4126,110824
Russia,Buchowo,17.171,53.571,1/1/2023,2/5/2023,Backyard,Birds,3,25,domestic,1766,112622
Cuba,Międzychód,19.64,53.805,12/15/2022,12/31/1969,Farm,Birds,1035,24998,domestic,4895,110824
Italy,Borki,21.84,53.589,12/14/2022,12/31/1969,Farm,Birds,1368,19885,domestic,4640,110823
Mexico,Borki,21.84,53.589,12/14/2022,12/31/1969,Farm,Birds,1368,19885,domestic,4675,110823
Sweden,Borki,21.84,53.589,12/14/2022,12/31/1969,Farm,Birds,1368,19885,domestic,4833,110823
Colombia,Buchowo,17.19,53.5812,12/22/2022,2/2/2023,Farm,Birds,1000,27000,domestic,4668,111068
Japan,Międzychód,19.64,53.805,12/15/2022,12/31/1969,Farm,Birds,1035,24998,domestic,4634,110824
Finland,Borki,21.84,53.589,12/14/2022,12/31/1969,Farm,Birds,1368,19885,domestic,3723,110823
Germany,Międzychód,19.64,53.805,12/15/2022,12/31/1969,Farm,Birds,1035,24998,domestic,3498,110824
Faeroe Islands,Międzychód,19.64,53.805,12/15/2022,12/31/1969,Farm,Birds,1035,24998,domestic,4512,110824
Germany,Międzychód,19.64,53.805,12/15/2022,12/31/1969,Farm,Birds,1035,24998,domestic,4025,110824
Germany,Międzychód,19.64,53.805,12/15/2022,12/31/1969,Farm,Birds,1035,24998,domestic,4026,110824
Chile,Nowe Miasto Lubawskie,19.629573,53.3830523,2/1/2023,12/31/1969,Farm,Birds,230,18823,domestic,4775,113461
Spain,Linowo					,19.033538,53.4414,1/4/2023,12/31/1969,Farm,Birds,1100,27984,domestic,4231,112623
Norway,Borki,21.84,53.589,12/14/2022,12/31/1969,Farm,Birds,1368,19885,domestic,4266,110823
Russia,Buchowo,17.19,53.5812,12/22/2022,2/2/2023,Farm,Birds,1000,27000,domestic,4483,111068
Denmark,Międzychód,19.64,53.805,12/15/2022,12/31/1969,Farm,Birds,1035,24998,domestic,4028,110824
Israel,Borki,21.84,53.589,12/14/2022,12/31/1969,Farm,Birds,1368,19885,domestic,4125,110823
Finland,Buchowo,17.19,53.58,12/22/2022,2/2/2023,Farm,Birds,9500,9500,domestic,4243,111067
Austria,Buchowo,17.17,53.57,1/1/2023,2/5/2023,Backyard,Birds,56,59,domestic,4105,112621
Germany,Borki,21.84,53.589,12/14/2022,12/31/1969,Farm,Birds,1368,19885,domestic,4012,110823
United Kingdom,Borki,21.84,53.589,12/14/2022,12/31/1969,Farm,Birds,1368,19885,domestic,4248,110823
Netherlands,Buchowo,17.19,53.5812,12/22/2022,2/2/2023,Farm,Birds,1000,27000,domestic,4051,111068
Ireland,Buchowo,17.19,53.5812,12/22/2022,2/2/2023,Farm,Birds,1000,27000,domestic,4524,111068
Canada,Buchowo,17.19,53.5812,12/22/2022,2/2/2023,Farm,Birds,1000,27000,domestic,4438,111068
Austria,Międzychód,19.64,53.805,12/15/2022,12/31/1969,Farm,Birds,1035,24998,domestic,4710,110824
South Africa,Buchowo,17.19,53.58,12/22/2022,2/2/2023,Farm,Birds,9500,9500,domestic,3733,111067
Ireland,Borki,21.84,53.589,12/14/2022,12/31/1969,Farm,Birds,1368,19885,domestic,4049,110823
China (People's Rep. of),Buchowo,17.19,53.58,12/22/2022,2/2/2023,Farm,Birds,9500,9500,domestic,1626,111067
Germany,Borki,21.84,53.589,12/14/2022,12/31/1969,Farm,Birds,1368,19885,domestic,4129,110823
United States of America,Linowo					,19.033538,53.4414,1/4/2023,12/31/1969,Farm,Birds,1100,27984,domestic,4247,112623
Italy,Buchowo,17.19,53.58,12/22/2022,2/2/2023,Farm,Birds,9500,9500,domestic,4060,111067
Japan,Buchowo,17.19,53.5812,12/22/2022,2/2/2023,Farm,Birds,1000,27000,domestic,4288,111068
Germany,Borki,21.84,53.589,12/14/2022,12/31/1969,Farm,Birds,1368,19885,domestic,4023,110823
Serbia,Buchowo,17.19,53.58,12/22/2022,2/2/2023,Farm,Birds,9500,9500,domestic,4034,111067
Sweden,Borki,21.84,53.589,12/14/2022,12/31/1969,Farm,Birds,1368,19885,domestic,4048,110823
Switzerland,Międzychód,19.64,53.805,12/15/2022,12/31/1969,Farm,Birds,1035,24998,domestic,4733,110824
Netherlands,Międzychód,19.64,53.805,12/15/2022,12/31/1969,Farm,Birds,1035,24998,domestic,3374,110824
Hungary,Nowe Miasto Lubawskie,19.629573,53.3830523,2/1/2023,12/31/1969,Farm,Birds,230,18823,domestic,4070,113461
Germany,Buchowo,17.19,53.58,12/22/2022,2/2/2023,Farm,Birds,9500,9500,domestic,4101,111067
Sweden,Buchowo,17.19,53.58,12/22/2022,2/2/2023,Farm,Birds,9500,9500,domestic,4681,111067
Iceland,Buchowo,17.19,53.58,12/22/2022,2/2/2023,Farm,Birds,9500,9500,domestic,4443,111067
United Kingdom,Borki,21.84,53.589,12/14/2022,12/31/1969,Farm,Birds,1368,19885,domestic,3438,110823
Belgium,Nowopole					,19.1449,52.92452,12/13/2022,1/10/2023,Farm,Birds,2500,13000,domestic,4073,110810
Germany,Międzychód,19.64,53.805,12/15/2022,12/31/1969,Farm,Birds,1035,24998,domestic,4127,110824
United Kingdom,Nowe Miasto Lubawskie,19.629573,53.3830523,2/1/2023,12/31/1969,Farm,Birds,230,18823,domestic,4030,113461
Norway,Buchowo,17.19,53.5812,12/22/2022,2/2/2023,Farm,Birds,1000,27000,domestic,4266,111068
France,Buchowo,17.19,53.58,12/22/2022,2/2/2023,Farm,Birds,9500,9500,domestic,4184,111067
Russia,Krzemieniewo,19.6272763,53.375362,2/11/2023,12/31/1969,Farm,Birds,1347,4765,domestic,1766,114253
Germany,Borki,21.84,53.589,12/14/2022,12/31/1969,Farm,Birds,1368,19885,domestic,4026,110823
Germany,Borki,21.84,53.589,12/14/2022,12/31/1969,Farm,Birds,1368,19885,domestic,3498,110823
Germany,Borki,21.84,53.589,12/14/2022,12/31/1969,Farm,Birds,1368,19885,domestic,4025,110823
Faeroe Islands,Borki,21.84,53.589,12/14/2022,12/31/1969,Farm,Birds,1368,19885,domestic,4512,110823
Sweden,Buchowo,17.19,53.5812,12/22/2022,2/2/2023,Farm,Birds,1000,27000,domestic,4833,111068
Estonia,Buchowo,17.19,53.58,12/22/2022,2/2/2023,Farm,Birds,9500,9500,domestic,3756,111067
Cuba,Borki,21.84,53.589,12/14/2022,12/31/1969,Farm,Birds,1368,19885,domestic,4895,110823
Spain,Międzychód,19.64,53.805,12/15/2022,12/31/1969,Farm,Birds,1035,24998,domestic,4231,110824
Italy,Buchowo,17.19,53.5812,12/22/2022,2/2/2023,Farm,Birds,1000,27000,domestic,4640,111068
Chile,Nowopole					,19.1449,52.92452,12/13/2022,1/10/2023,Farm,Birds,2500,13000,domestic,4775,110810
Germany,Borki,21.84,53.589,12/14/2022,12/31/1969,Farm,Birds,1368,19885,domestic,4126,110823
Russia,Buchowo,17.19,53.58,12/22/2022,2/2/2023,Farm,Birds,9500,9500,domestic,4483,111067
Japan,Borki,21.84,53.589,12/14/2022,12/31/1969,Farm,Birds,1368,19885,domestic,4634,110823
Finland,Buchowo,17.19,53.5812,12/22/2022,2/2/2023,Farm,Birds,1000,27000,domestic,3723,111068
Portugal,Buchowo,17.19,53.58,12/22/2022,2/2/2023,Farm,Birds,9500,9500,domestic,4216,111067
Colombia,Buchowo,17.19,53.58,12/22/2022,2/2/2023,Farm,Birds,9500,9500,domestic,4668,111067
Mexico,Buchowo,17.19,53.5812,12/22/2022,2/2/2023,Farm,Birds,1000,27000,domestic,4675,111068
United Kingdom,Buchowo,17.19,53.5812,12/22/2022,2/2/2023,Farm,Birds,1000,27000,domestic,4248,111068
Canada,Buchowo,17.19,53.58,12/22/2022,2/2/2023,Farm,Birds,9500,9500,domestic,4438,111067
Austria,Buchowo,17.171,53.571,1/1/2023,2/5/2023,Backyard,Birds,3,25,domestic,4105,112622
Austria,Borki,21.84,53.589,12/14/2022,12/31/1969,Farm,Birds,1368,19885,domestic,4710,110823
Japan,Buchowo,17.19,53.58,12/22/2022,2/2/2023,Farm,Birds,9500,9500,domestic,4288,111067
Germany,Buchowo,17.19,53.5812,12/22/2022,2/2/2023,Farm,Birds,1000,27000,domestic,4012,111068
Switzerland,Borki,21.84,53.589,12/14/2022,12/31/1969,Farm,Birds,1368,19885,domestic,4733,110823
Netherlands,Borki,21.84,53.589,12/14/2022,12/31/1969,Farm,Birds,1368,19885,domestic,3374,110823
Sweden,Buchowo,17.19,53.5812,12/22/2022,2/2/2023,Farm,Birds,1000,27000,domestic,4048,111068
South Africa,Buchowo,17.17,53.57,1/1/2023,2/5/2023,Backyard,Birds,56,59,domestic,3733,112621
Germany,Buchowo,17.17,53.57,1/1/2023,2/5/2023,Backyard,Birds,56,59,domestic,4101,112621
Israel,Buchowo,17.19,53.5812,12/22/2022,2/2/2023,Farm,Birds,1000,27000,domestic,4125,111068
China (People's Rep. of),Buchowo,17.17,53.57,1/1/2023,2/5/2023,Backyard,Birds,56,59,domestic,1626,112621
United Kingdom,Buchowo,17.19,53.5812,12/22/2022,2/2/2023,Farm,Birds,1000,27000,domestic,3438,111068
Finland,Buchowo,17.17,53.57,1/1/2023,2/5/2023,Backyard,Birds,56,59,domestic,4243,112621
United Kingdom,Nowopole					,19.1449,52.92452,12/13/2022,1/10/2023,Farm,Birds,2500,13000,domestic,4030,110810
Sweden,Buchowo,17.17,53.57,1/1/2023,2/5/2023,Backyard,Birds,56,59,domestic,4681,112621
United States of America,Międzychód,19.64,53.805,12/15/2022,12/31/1969,Farm,Birds,1035,24998,domestic,4247,110824
Netherlands,Buchowo,17.19,53.58,12/22/2022,2/2/2023,Farm,Birds,9500,9500,domestic,4051,111067
Germany,Borki,21.84,53.589,12/14/2022,12/31/1969,Farm,Birds,1368,19885,domestic,4127,110823
Denmark,Borki,21.84,53.589,12/14/2022,12/31/1969,Farm,Birds,1368,19885,domestic,4028,110823
Serbia,Buchowo,17.17,53.57,1/1/2023,2/5/2023,Backyard,Birds,56,59,domestic,4034,112621
Belgium,Linowo					,19.033538,53.4414,1/4/2023,12/31/1969,Farm,Birds,1100,27984,domestic,4073,112623
Hungary,Nowopole					,19.1449,52.92452,12/13/2022,1/10/2023,Farm,Birds,2500,13000,domestic,4070,110810
Iceland,Buchowo,17.17,53.57,1/1/2023,2/5/2023,Backyard,Birds,56,59,domestic,4443,112621
Italy,Buchowo,17.17,53.57,1/1/2023,2/5/2023,Backyard,Birds,56,59,domestic,4060,112621
Ireland,Buchowo,17.19,53.58,12/22/2022,2/2/2023,Farm,Birds,9500,9500,domestic,4524,111067
Norway,Buchowo,17.19,53.58,12/22/2022,2/2/2023,Farm,Birds,9500,9500,domestic,4266,111067
Italy,Buchowo,17.19,53.58,12/22/2022,2/2/2023,Farm,Birds,9500,9500,domestic,4640,111067
Cuba,Buchowo,17.19,53.5812,12/22/2022,2/2/2023,Farm,Birds,1000,27000,domestic,4895,111068
Germany,Buchowo,17.19,53.5812,12/22/2022,2/2/2023,Farm,Birds,1000,27000,domestic,4025,111068
France,Buchowo,17.17,53.57,1/1/2023,2/5/2023,Backyard,Birds,56,59,domestic,4184,112621
Russia,Tereszewo,19.501287,53.39231,2/8/2023,12/31/1969,Farm,Birds,76,15842,domestic,1766,114252
Faeroe Islands,Buchowo,17.19,53.5812,12/22/2022,2/2/2023,Farm,Birds,1000,27000,domestic,4512,111068
Germany,Buchowo,17.19,53.5812,12/22/2022,2/2/2023,Farm,Birds,1000,27000,domestic,3498,111068
Sweden,Buchowo,17.19,53.58,12/22/2022,2/2/2023,Farm,Birds,9500,9500,domestic,4833,111067
Estonia,Buchowo,17.17,53.57,1/1/2023,2/5/2023,Backyard,Birds,56,59,domestic,3756,112621
Germany,Buchowo,17.19,53.5812,12/22/2022,2/2/2023,Farm,Birds,1000,27000,domestic,4026,111068
Spain,Borki,21.84,53.589,12/14/2022,12/31/1969,Farm,Birds,1368,19885,domestic,4231,110823
Chile,Linowo					,19.033538,53.4414,1/4/2023,12/31/1969,Farm,Birds,1100,27984,domestic,4775,112623
Colombia,Buchowo,17.17,53.57,1/1/2023,2/5/2023,Backyard,Birds,56,59,domestic,4668,112621
Germany,Buchowo,17.19,53.5812,12/22/2022,2/2/2023,Farm,Birds,1000,27000,domestic,4126,111068
Finland,Buchowo,17.19,53.58,12/22/2022,2/2/2023,Farm,Birds,9500,9500,domestic,3723,111067
Mexico,Buchowo,17.19,53.58,12/22/2022,2/2/2023,Farm,Birds,9500,9500,domestic,4675,111067
Japan,Buchowo,17.19,53.5812,12/22/2022,2/2/2023,Farm,Birds,1000,27000,domestic,4634,111068
Russia,Buchowo,17.17,53.57,1/1/2023,2/5/2023,Backyard,Birds,56,59,domestic,4483,112621
Switzerland,Buchowo,17.19,53.5812,12/22/2022,2/2/2023,Farm,Birds,1000,27000,domestic,4733,111068
United Kingdom,Buchowo,17.19,53.58,12/22/2022,2/2/2023,Farm,Birds,9500,9500,domestic,4248,111067
Portugal,Buchowo,17.17,53.57,1/1/2023,2/5/2023,Backyard,Birds,56,59,domestic,4216,112621
Austria,Buchowo,17.19,53.5812,12/22/2022,2/2/2023,Farm,Birds,1000,27000,domestic,4710,111068
Canada,Buchowo,17.17,53.57,1/1/2023,2/5/2023,Backyard,Birds,56,59,domestic,4438,112621
Austria,Krzemieniewo,19.6272763,53.375362,2/11/2023,12/31/1969,Farm,Birds,1347,4765,domestic,4105,114253
Netherlands,Buchowo,17.19,53.5812,12/22/2022,2/2/2023,Farm,Birds,1000,27000,domestic,3374,111068
Japan,Buchowo,17.17,53.57,1/1/2023,2/5/2023,Backyard,Birds,56,59,domestic,4288,112621
Sweden,Buchowo,17.19,53.58,12/22/2022,2/2/2023,Farm,Birds,9500,9500,domestic,4048,111067
United Kingdom,Buchowo,17.19,53.58,12/22/2022,2/2/2023,Farm,Birds,9500,9500,domestic,3438,111067
Netherlands,Buchowo,17.17,53.57,1/1/2023,2/5/2023,Backyard,Birds,56,59,domestic,4051,112621
Finland,Buchowo,17.171,53.571,1/1/2023,2/5/2023,Backyard,Birds,3,25,domestic,4243,112622
Ireland,Buchowo,17.17,53.57,1/1/2023,2/5/2023,Backyard,Birds,56,59,domestic,4524,112621
Sweden,Buchowo,17.171,53.571,1/1/2023,2/5/2023,Backyard,Birds,3,25,domestic,4681,112622
Israel,Buchowo,17.19,53.58,12/22/2022,2/2/2023,Farm,Birds,9500,9500,domestic,4125,111067
Italy,Buchowo,17.171,53.571,1/1/2023,2/5/2023,Backyard,Birds,3,25,domestic,4060,112622
Belgium,Międzychód,19.64,53.805,12/15/2022,12/31/1969,Farm,Birds,1035,24998,domestic,4073,110824
United States of America,Borki,21.84,53.589,12/14/2022,12/31/1969,Farm,Birds,1368,19885,domestic,4247,110823
South Africa,Buchowo,17.171,53.571,1/1/2023,2/5/2023,Backyard,Birds,3,25,domestic,3733,112622
Germany,Buchowo,17.171,53.571,1/1/2023,2/5/2023,Backyard,Birds,3,25,domestic,4101,112622
Germany,Buchowo,17.19,53.58,12/22/2022,2/2/2023,Farm,Birds,9500,9500,domestic,4012,111067
Serbia,Buchowo,17.171,53.571,1/1/2023,2/5/2023,Backyard,Birds,3,25,domestic,4034,112622
Cuba,Buchowo,17.19,53.58,12/22/2022,2/2/2023,Farm,Birds,9500,9500,domestic,4895,111067
Denmark,Buchowo,17.19,53.5812,12/22/2022,2/2/2023,Farm,Birds,1000,27000,domestic,4028,111068
China (People's Rep. of),Buchowo,17.171,53.571,1/1/2023,2/5/2023,Backyard,Birds,3,25,domestic,1626,112622
Hungary,Linowo					,19.033538,53.4414,1/4/2023,12/31/1969,Farm,Birds,1100,27984,domestic,4070,112623
Iceland,Buchowo,17.171,53.571,1/1/2023,2/5/2023,Backyard,Birds,3,25,domestic,4443,112622
Norway,Buchowo,17.17,53.57,1/1/2023,2/5/2023,Backyard,Birds,56,59,domestic,4266,112621
Russia,Mroczenko,19.6762051,53.3733212,2/7/2023,12/31/1969,Farm,Birds,810,16140,domestic,1766,114251
Germany,Buchowo,17.19,53.58,12/22/2022,2/2/2023,Farm,Birds,9500,9500,domestic,3498,111067
France,Buchowo,17.171,53.571,1/1/2023,2/5/2023,Backyard,Birds,3,25,domestic,4184,112622
Spain,Buchowo,17.19,53.5812,12/22/2022,2/2/2023,Farm,Birds,1000,27000,domestic,4231,111068
Germany,Buchowo,17.19,53.58,12/22/2022,2/2/2023,Farm,Birds,9500,9500,domestic,4026,111067
Faeroe Islands,Buchowo,17.19,53.58,12/22/2022,2/2/2023,Farm,Birds,9500,9500,domestic,4512,111067
Chile,Międzychód,19.64,53.805,12/15/2022,12/31/1969,Farm,Birds,1035,24998,domestic,4775,110824
Sweden,Buchowo,17.17,53.57,1/1/2023,2/5/2023,Backyard,Birds,56,59,domestic,4833,112621
Germany,Buchowo,17.19,53.58,12/22/2022,2/2/2023,Farm,Birds,9500,9500,domestic,4025,111067
United Kingdom,Linowo					,19.033538,53.4414,1/4/2023,12/31/1969,Farm,Birds,1100,27984,domestic,4030,112623
Estonia,Buchowo,17.171,53.571,1/1/2023,2/5/2023,Backyard,Birds,3,25,domestic,3756,112622
Colombia,Buchowo,17.171,53.571,1/1/2023,2/5/2023,Backyard,Birds,3,25,domestic,4668,112622
Germany,Buchowo,17.19,53.58,12/22/2022,2/2/2023,Farm,Birds,9500,9500,domestic,4126,111067
Mexico,Buchowo,17.17,53.57,1/1/2023,2/5/2023,Backyard,Birds,56,59,domestic,4675,112621
Finland,Buchowo,17.17,53.57,1/1/2023,2/5/2023,Backyard,Birds,56,59,domestic,3723,112621
Japan,Buchowo,17.19,53.58,12/22/2022,2/2/2023,Farm,Birds,9500,9500,domestic,4634,111067
Russia,Buchowo,17.171,53.571,1/1/2023,2/5/2023,Backyard,Birds,3,25,domestic,4483,112622
Switzerland,Buchowo,17.19,53.58,12/22/2022,2/2/2023,Farm,Birds,9500,9500,domestic,4733,111067
United Kingdom,Buchowo,17.17,53.57,1/1/2023,2/5/2023,Backyard,Birds,56,59,domestic,4248,112621
Austria,Buchowo,17.19,53.58,12/22/2022,2/2/2023,Farm,Birds,9500,9500,domestic,4710,111067
Netherlands,Buchowo,17.171,53.571,1/1/2023,2/5/2023,Backyard,Birds,3,25,domestic,4051,112622
Austria,Tereszewo,19.501287,53.39231,2/8/2023,12/31/1969,Farm,Birds,76,15842,domestic,4105,114252
Portugal,Buchowo,17.171,53.571,1/1/2023,2/5/2023,Backyard,Birds,3,25,domestic,4216,112622
Sweden,Buchowo,17.17,53.57,1/1/2023,2/5/2023,Backyard,Birds,56,59,domestic,4048,112621
Canada,Buchowo,17.171,53.571,1/1/2023,2/5/2023,Backyard,Birds,3,25,domestic,4438,112622
United Kingdom,Buchowo,17.17,53.57,1/1/2023,2/5/2023,Backyard,Birds,56,59,domestic,3438,112621
Netherlands,Buchowo,17.19,53.58,12/22/2022,2/2/2023,Farm,Birds,9500,9500,domestic,3374,111067
Finland,Krzemieniewo,19.6272763,53.375362,2/11/2023,12/31/1969,Farm,Birds,1347,4765,domestic,4243,114253
Japan,Buchowo,17.171,53.571,1/1/2023,2/5/2023,Backyard,Birds,3,25,domestic,4288,112622
China (People's Rep. of),Krzemieniewo,19.6272763,53.375362,2/11/2023,12/31/1969,Farm,Birds,1347,4765,domestic,1626,114253
Denmark,Buchowo,17.19,53.58,12/22/2022,2/2/2023,Farm,Birds,9500,9500,domestic,4028,111067
Cuba,Buchowo,17.17,53.57,1/1/2023,2/5/2023,Backyard,Birds,56,59,domestic,4895,112621
Ireland,Buchowo,17.171,53.571,1/1/2023,2/5/2023,Backyard,Birds,3,25,domestic,4524,112622
Israel,Buchowo,17.17,53.57,1/1/2023,2/5/2023,Backyard,Birds,56,59,domestic,4125,112621
Sweden,Krzemieniewo,19.6272763,53.375362,2/11/2023,12/31/1969,Farm,Birds,1347,4765,domestic,4681,114253
Iceland,Krzemieniewo,19.6272763,53.375362,2/11/2023,12/31/1969,Farm,Birds,1347,4765,domestic,4443,114253
Germany,Krzemieniewo,19.6272763,53.375362,2/11/2023,12/31/1969,Farm,Birds,1347,4765,domestic,4101,114253
Italy,Krzemieniewo,19.6272763,53.375362,2/11/2023,12/31/1969,Farm,Birds,1347,4765,domestic,4060,114253
United States of America,Buchowo,17.19,53.5812,12/22/2022,2/2/2023,Farm,Birds,1000,27000,domestic,4247,111068
Italy,Buchowo,17.17,53.57,1/1/2023,2/5/2023,Backyard,Birds,56,59,domestic,4640,112621
Hungary,Międzychód,19.64,53.805,12/15/2022,12/31/1969,Farm,Birds,1035,24998,domestic,4070,110824
Germany,Buchowo,17.17,53.57,1/1/2023,2/5/2023,Backyard,Birds,56,59,domestic,3498,112621
South Africa,Krzemieniewo,19.6272763,53.375362,2/11/2023,12/31/1969,Farm,Birds,1347,4765,domestic,3733,114253
Russia,Kiełpiny,19.816075,53.3480719,2/5/2023,12/31/1969,Farm,Birds,714,9066,domestic,1766,114250
Germany,Buchowo,17.17,53.57,1/1/2023,2/5/2023,Backyard,Birds,56,59,domestic,4012,112621
Estonia,Krzemieniewo,19.6272763,53.375362,2/11/2023,12/31/1969,Farm,Birds,1347,4765,domestic,3756,114253
Germany,Buchowo,17.17,53.57,1/1/2023,2/5/2023,Backyard,Birds,56,59,domestic,4026,112621
Belgium,Borki,21.84,53.589,12/14/2022,12/31/1969,Farm,Birds,1368,19885,domestic,4073,110823
Norway,Buchowo,17.171,53.571,1/1/2023,2/5/2023,Backyard,Birds,3,25,domestic,4266,112622
Serbia,Krzemieniewo,19.6272763,53.375362,2/11/2023,12/31/1969,Farm,Birds,1347,4765,domestic,4034,114253
France,Krzemieniewo,19.6272763,53.375362,2/11/2023,12/31/1969,Farm,Birds,1347,4765,domestic,4184,114253
Spain,Buchowo,17.19,53.58,12/22/2022,2/2/2023,Farm,Birds,9500,9500,domestic,4231,111067
United Kingdom,Międzychód,19.64,53.805,12/15/2022,12/31/1969,Farm,Birds,1035,24998,domestic,4030,110824
Sweden,Buchowo,17.171,53.571,1/1/2023,2/5/2023,Backyard,Birds,3,25,domestic,4833,112622
Faeroe Islands,Buchowo,17.17,53.57,1/1/2023,2/5/2023,Backyard,Birds,56,59,domestic,4512,112621
Ireland,Buchowo,17.19,53.5812,12/22/2022,2/2/2023,Farm,Birds,1000,27000,domestic,4049,111068
Chile,Borki,21.84,53.589,12/14/2022,12/31/1969,Farm,Birds,1368,19885,domestic,4775,110823
Germany,Buchowo,17.17,53.57,1/1/2023,2/5/2023,Backyard,Birds,56,59,domestic,4025,112621
Germany,Buchowo,17.19,53.5812,12/22/2022,2/2/2023,Farm,Birds,1000,27000,domestic,4023,111068
Netherlands,Krzemieniewo,19.6272763,53.375362,2/11/2023,12/31/1969,Farm,Birds,1347,4765,domestic,4051,114253
Mexico,Buchowo,17.171,53.571,1/1/2023,2/5/2023,Backyard,Birds,3,25,domestic,4675,112622
Germany,Tereszewo,19.501287,53.39231,2/8/2023,12/31/1969,Farm,Birds,76,15842,domestic,4101,114252
Italy,Buchowo,17.171,53.571,1/1/2023,2/5/2023,Backyard,Birds,3,25,domestic,4640,112622
Russia,Krzemieniewo,19.6272763,53.375362,2/11/2023,12/31/1969,Farm,Birds,1347,4765,domestic,4483,114253
Ireland,Krzemieniewo,19.6272763,53.375362,2/11/2023,12/31/1969,Farm,Birds,1347,4765,domestic,4524,114253
Austria,Buchowo,17.17,53.57,1/1/2023,2/5/2023,Backyard,Birds,56,59,domestic,4710,112621
Finland,Buchowo,17.171,53.571,1/1/2023,2/5/2023,Backyard,Birds,3,25,domestic,3723,112622
